report_date,year,month,market,source,commodity,category,class_grade,sex,head_count,weight_range,avg_weight,weight_bucket,price_range,avg_price,notes,pdf_url,local_pdf,raw_line,publication_page
2023-06-30,2023,6,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,50,303-307,306.0,300-400,294.00-295.00,294.84,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/ng452z86f/b2775b58h/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-06-30.pdf,50 303-307 306 294.00-295.00 294.84,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-06-30
2023-06-30,2023,6,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,112,365-399,387.0,300-400,284.00-295.00,287.13,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/ng452z86f/b2775b58h/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-06-30.pdf,112 365-399 387 284.00-295.00 287.13,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-06-30
2023-06-30,2023,6,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,31,409-413,411.0,400-500,280.00-281.00,280.51,Fancy,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/ng452z86f/b2775b58h/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-06-30.pdf,31 409-413 411 280.00-281.00 280.51 Fancy,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-06-30
2023-06-30,2023,6,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,49,440-444,444.0,400-500,268.50-275.00,274.61,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/ng452z86f/b2775b58h/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-06-30.pdf,49 440-444 444 268.50-275.00 274.61,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-06-30
2023-06-30,2023,6,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,81,458-475,471.0,400-500,266.00,266.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/ng452z86f/b2775b58h/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-06-30.pdf,81 458-475 471 266.00 266.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-06-30
2023-06-30,2023,6,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,39,510-525,515.0,500-600,254.00-254.50,254.17,Fancy,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/ng452z86f/b2775b58h/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-06-30.pdf,39 510-525 515 254.00-254.50 254.17 Fancy,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-06-30
2023-06-30,2023,6,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,48,511-539,532.0,500-600,244.00-249.00,248.13,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/ng452z86f/b2775b58h/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-06-30.pdf,48 511-539 532 244.00-249.00 248.13,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-06-30
2023-06-30,2023,6,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,32,578-582,581.0,500-600,242.00-245.00,244.44,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/ng452z86f/b2775b58h/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-06-30.pdf,32 578-582 581 242.00-245.00 244.44,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-06-30
2023-06-30,2023,6,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,13,594,594.0,500-600,254.00,254.0,Fancy,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/ng452z86f/b2775b58h/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-06-30.pdf,13 594 594 254.00 254.00 Fancy,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-06-30
2023-06-30,2023,6,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,43,607,607.0,600-700,260.00,260.0,Fancy,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/ng452z86f/b2775b58h/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-06-30.pdf,43 607 607 260.00 260.00 Fancy,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-06-30
2023-06-30,2023,6,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,10,609-616,613.0,600-700,236.00-241.00,239.01,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/ng452z86f/b2775b58h/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-06-30.pdf,10 609-616 613 236.00-241.00 239.01,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-06-30
2023-06-30,2023,6,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,24,678,678.0,600-700,230.00,230.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/ng452z86f/b2775b58h/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-06-30.pdf,24 678 678 230.00 230.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-06-30
2023-06-30,2023,6,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,45,706-708,706.0,700-800,215.00-221.00,220.47,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/ng452z86f/b2775b58h/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-06-30.pdf,45 706-708 706 215.00-221.00 220.47,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-06-30
2023-06-30,2023,6,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,25,837,837.0,800-900,201.00,201.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/ng452z86f/b2775b58h/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-06-30.pdf,25 837 837 201.00 201.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-06-30
2023-06-30,2023,6,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1-2,Steers,11,314,314.0,300-400,292.50,292.5,Thin Fleshed,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/ng452z86f/b2775b58h/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-06-30.pdf,11 314 314 292.50 292.50 Thin Fleshed,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-06-30
2023-06-30,2023,6,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1-2,Steers,32,339-348,346.0,300-400,283.50-287.00,286.14,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/ng452z86f/b2775b58h/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-06-30.pdf,32 339-348 346 283.50-287.00 286.14,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-06-30
2023-06-30,2023,6,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1-2,Steers,24,379-389,382.0,300-400,279.00-283.00,281.84,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/ng452z86f/b2775b58h/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-06-30.pdf,24 379-389 382 279.00-283.00 281.84,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-06-30
2023-06-30,2023,6,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1-2,Steers,32,434-443,435.0,400-500,267.00-268.50,268.36,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/ng452z86f/b2775b58h/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-06-30.pdf,32 434-443 435 267.00-268.50 268.36,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-06-30
2023-06-30,2023,6,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1-2,Steers,22,474-496,488.0,400-500,246.00-256.00,249.53,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/ng452z86f/b2775b58h/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-06-30.pdf,22 474-496 488 246.00-256.00 249.53,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-06-30
2023-06-30,2023,6,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1-2,Steers,10,541,541.0,500-600,243.50,243.5,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/ng452z86f/b2775b58h/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-06-30.pdf,10 541 541 243.50 243.50,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-06-30
2023-06-30,2023,6,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1-2,Steers,8,558,558.0,500-600,238.00,238.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/ng452z86f/b2775b58h/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-06-30.pdf,8 558 558 238.00 238.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-06-30
2023-06-30,2023,6,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1-2,Steers,25,775,775.0,700-800,206.00,206.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/ng452z86f/b2775b58h/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-06-30.pdf,25 775 775 206.00 206.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-06-30
2023-07-14,2023,7,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Heifers,59,371,371.0,300-400,249.00,249.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/db78vv51w/z316rj21z/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-07-14.pdf,59 371 371 249.00 249.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-07-14
2023-07-14,2023,7,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Heifers,9,426,426.0,400-500,241.00,241.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/db78vv51w/z316rj21z/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-07-14.pdf,9 426 426 241.00 241.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-07-14
2023-07-14,2023,7,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Heifers,53,461-481,472.0,400-500,233.00-240.00,236.1,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/db78vv51w/z316rj21z/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-07-14.pdf,53 461-481 472 233.00-240.00 236.10,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-07-14
2023-07-14,2023,7,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Heifers,31,535-546,545.0,500-600,222.00-225.00,224.81,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/db78vv51w/z316rj21z/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-07-14.pdf,31 535-546 545 222.00-225.00 224.81,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-07-14
2023-07-14,2023,7,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Heifers,5,597,597.0,500-600,219.50,219.5,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/db78vv51w/z316rj21z/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-07-14.pdf,5 597 597 219.50 219.50,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-07-14
2023-07-14,2023,7,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Heifers,74,642,642.0,600-700,205.50,205.5,Fleshy,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/db78vv51w/z316rj21z/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-07-14.pdf,74 642 642 205.50 205.50 Fleshy,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-07-14
2023-07-14,2023,7,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1-2,Heifers,5,517,517.0,500-600,218.00,218.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/db78vv51w/z316rj21z/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-07-14.pdf,5 517 517 218.00 218.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-07-14
2023-07-14,2023,7,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 2,Heifers,4,490,490.0,400-500,182.00,182.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/db78vv51w/z316rj21z/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-07-14.pdf,4 490 490 182.00 182.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-07-14
2023-07-14,2023,7,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,43,308,308.0,300-400,297.00,297.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/db78vv51w/z316rj21z/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-07-14.pdf,43 308 308 297.00 297.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-07-14
2023-07-14,2023,7,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,20,397,397.0,300-400,286.00,286.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/db78vv51w/z316rj21z/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-07-14.pdf,20 397 397 286.00 286.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-07-14
2023-07-14,2023,7,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,100,401-442,411.0,400-500,276.50-284.00,282.55,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/db78vv51w/z316rj21z/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-07-14.pdf,100 401-442 411 276.50-284.00 282.55,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-07-14
2023-07-14,2023,7,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,13,470-493,486.0,400-500,270.50-273.00,272.26,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/db78vv51w/z316rj21z/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-07-14.pdf,13 470-493 486 270.50-273.00 272.26,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-07-14
2023-07-14,2023,7,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,47,512,512.0,500-600,264.00,264.0,Fancy,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/db78vv51w/z316rj21z/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-07-14.pdf,47 512 512 264.00 264.00 Fancy,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-07-14
2023-07-14,2023,7,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,102,513-547,526.0,500-600,250.00-256.00,253.51,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/db78vv51w/z316rj21z/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-07-14.pdf,102 513-547 526 250.00-256.00 253.51,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-07-14
2023-07-14,2023,7,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,6,562,562.0,500-600,252.00,252.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/db78vv51w/z316rj21z/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-07-14.pdf,6 562 562 252.00 252.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-07-14
2023-07-14,2023,7,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,10,636,636.0,600-700,231.00,231.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/db78vv51w/z316rj21z/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-07-14.pdf,10 636 636 231.00 231.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-07-14
2023-07-14,2023,7,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,5,689,689.0,600-700,224.00,224.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/db78vv51w/z316rj21z/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-07-14.pdf,5 689 689 224.00 224.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-07-14
2023-07-14,2023,7,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,4,755,755.0,700-800,219.00,219.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/db78vv51w/z316rj21z/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-07-14.pdf,4 755 755 219.00 219.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-07-14
2023-07-14,2023,7,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1-2,Steers,7,370,370.0,300-400,261.00,261.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/db78vv51w/z316rj21z/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-07-14.pdf,7 370 370 261.00 261.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-07-14
2023-07-14,2023,7,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1-2,Steers,11,520,520.0,500-600,241.00,241.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/db78vv51w/z316rj21z/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-07-14.pdf,11 520 520 241.00 241.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-07-14
2023-07-14,2023,7,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1-2,Steers,7,689,689.0,600-700,221.00,221.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/db78vv51w/z316rj21z/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2023-07-14.pdf,7 689 689 221.00 221.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2023-07-14
